Year,LGA_name,LGA_code,0-19,20-64,65+,Total_population,Ratio: 65+ to 18+,Median_income,Total_EGMs,Venues,Unemployment_rate,Net_expenditure (AUD),EGMs_PV,People_PEGM,Expenditure_PP (AUD),Expenditure_PEGM (AUD),Expenditure_PV (AUD),EXP_PP_label
2014,Melton (C),24650,39202,78914,9561,127677,0.1080644249788075,47021,493,7,0.0674380361190536,54211051.12999999,70.42857142857143,179.46247464503043,612.7273368748232,109961.56415821498,7744435.875714284,High
2014,Mildura (RC),24780,14581,29390,9065,53036,0.2357300741125991,39241,285,8,0.0647594094111815,24700237.3,35.625,134.9298245614035,642.31536341178,86667.49929824562,3087529.6625,High
2014,Mitchell (S),24850,11105,22507,4903,38515,0.1788763225100328,44612,228,5,0.0615595075239398,14934680.159999998,45.6,120.21929824561404,544.8624647938708,65502.98315789473,2986936.0319999997,Medium
2014,Moira (S),24900,7203,14882,6748,28833,0.3119741100323625,37281,98,2,0.0595377986682334,3602343.3,49.0,220.71428571428572,166.54384188626906,36758.60510204081,1801171.65,Very Low
2014,Monash (C),24970,40283,112810,31944,185037,0.2206778396451911,43047,957,15,0.0334543209613726,109202526.58,63.8,151.25809822361546,754.4007528634787,114109.22317659351,7280168.438666667,High
2014,Moonee Valley (C),25060,26103,72777,18457,117337,0.2023039656268496,50811,726,11,0.0580778440302361,72123897.08,66.0,125.66666666666667,790.5374869018129,99344.21085399449,6556717.916363636,High
2014,Moorabool (S),25150,8637,17988,4301,30926,0.1929651397550361,45869,110,3,0.0477691561590688,7814318.159999999,36.666666666666664,202.62727272727273,350.5907918704293,71039.256,2604772.7199999997,Low
2014,Moreland (C),25250,33942,106804,22742,163488,0.1755515415373689,45834,721,15,0.0798455491967179,63642789.1,48.06666666666667,179.6754507628294,491.2756017167647,88270.16518723995,4242852.606666666,Medium
2014,Mornington Peninsula (S),25340,36854,81675,35271,153800,0.3016007388025242,40529,806,17,0.0525166784183977,79046839.16999999,47.411764705882355,145.09429280397023,675.9259758350007,98073.00145161289,4649814.0688235285,High
2014,Mount Alexander (S),25430,3816,10188,4098,18102,0.2868542629147417,36936,30,1,0.062731431060771,3218786.43,30.0,476.2,225.31054388912224,107292.88100000001,3218786.43,Low
2014,Murrindindi (S),25620,2998,7712,2885,13595,0.2722468623195244,35895,16,1,0.0458232531663583,1231368.55,16.0,662.3125,116.19973105595923,76960.534375,1231368.55,Very Low
2014,Nillumbik (S),25710,17285,38279,7308,62872,0.1603088599820124,49437,80,2,0.0294670846394984,7281530.47,40.0,569.8375,159.72822230021717,91019.130875,3640765.235,Very Low
2014,Northern Grampians (S),25810,2611,6449,2659,11719,0.2919411506368028,37948,88,3,0.0462789243277048,4875816.32,29.333333333333332,103.5,535.3333684672815,55407.00363636364,1625272.1066666667,Medium
2014,Port Phillip (C),25900,14484,79306,11056,104846,0.122352316239127,57470,384,10,0.0535688803904221,26153986.770000003,38.4,235.31770833333334,289.43567838250596,68109.34054687501,2615398.677,Low
2014,Queenscliffe (B),26080,602,1383,1042,3027,0.4296907216494845,36757,44,2,0.0276872964169381,1583922.24,22.0,55.11363636363637,653.1638103092783,35998.23272727273,791961.12,High
